bookID,author
3475,Lynn Kurland
3476,James Grippando
3477,Gaston Leroux
3478,Clive Cussler
3479,Sheri Holman
3480,Chip Brown
3481,Lawrence David
3482,Cynthia Freeman
3483,Alex Lawrence
3484,Rita Mae Brown
3485,Karen Robards
3486,Janice Woods Windle
3487,Peter Abrahams
3488,Stephen Kyle
3489,Harlan Coben
3490,Lois Lenski
3491,Darin Strauss
3492,Cait Logan
3493,Kay Hooper
3494,A. Manette Ansay
3495,Lavyrle Spencer
3496,Sandra Brown
3497,Ann Mc Govern
3498,Connie Mason
3499,Ridley Pearson
3500,Sharyn Mccrumb
3501,Elizabeth Lowell
3502,Belva Plain
3503,Jayne Ann Krentz
3504,Jayne Ann Krentz
3505,Sandra Brown
3506,Nora Roberts
3507,John Saul
3508,Philip Yancey
3509,Sylvia Plath
3510,Elizabeth Lowell
3511,Kate Daniel
3512,Patty Duke
3513,Susan Elizabeth Phillips
3514,Lucasarts Entertainment Company
3515,Jeffrey Archer
3516,John Saul
3517,Fern Michaels
3518,Karma Wilson
3519,Margaret Wise Brown
3520,Sam Mcbratney
3521,Laura Numeroff
3522,Dorothy Allison
3523,Lori Wick
3524,Ann Rule
3525,Debra Dier
3526,Billy Graham
3527,Foundation Of Inner Peace
3528,Diane Hoh
3529,Jim Crace
3530,Peter Benchley
3531,Richard Harris
3532,Sue Miller
3533,Max Lucado
3534,Sylvia Plath
3535,Catherine Marshall
3536,Joni Eareckson Tada
3537,Jose Saramago
3538,Fern Michaels
3539,Eric Lustbader
3540,Leon Uris
3541,Randy Alcorn
3542,Randy Alcorn
3543,Anne Mccaffrey
3544,Harold Myra
3545,Ian St James
3546,John Farris
3547,Karen Robards
3548,Will Self
3549,James Oliver Curwood
3550,Beverly Hastings
3551,David Morrell
3552,John Sandford
3553,Constance O'Banyon
3554,James Ellison
3555,Patricia A. Mckillip
3556,Ken Kesey
3557,Uri Geller
3558,John Le Carre
3559,Joan Lindsay
3560,Steven Gould
3561,Jonathan Lethem
3562,Brigitte Aubert
3563,Mercedes Lackey
3564,John Varley
3565,Michael Shermer
3566,Carl Bernstein
3567,Elaine Coffman
3568,Karl Schroeder
3569,Francine Pascal
3570,Lois Mcmaster Bujold
3571,Bernice Morgan
3572,Jack Mcdevitt
3573,Iain Banks
3574,Eric S. Nylund
3575,L. Neil Smith
3576,Dana Stabenow
3577,Wm. Mark Simmons
3578,Gichin Funakoshi
3579,Anthony Masters
3580,Tessa Duder
3581,Katharine Stall
3582,Mary Bray Pipher
3583,Garrison Keillor
3584,Mario Benedetti
3585,Lewis Carroll
3586,John Fowles
3587,Benjamin E. Miller
3588,Tania Aebi
3589,Stephen R. Donaldson
3590,Stephen R. Donaldson
3591,Rosamunde Pilcher
3592,Barbara Wood
3593,W. Somerset Maugham
3594,Thomas Mann
3595,Faith Ringgold
3596,James Gurney
3597,Dr. Seuss
3598,Beverly Lewis
3599,Bentley Little
3600,Christopher Fowler
3601,Patrick Mccabe
3602,Catherine Coulter
3603,Lynsay Sands
3604,Julie Garwood
3605,Kat Martin
3606,Kat Martin
3607,Donna Leon
3608,Mary Kay Andrews
3609,Marge Piercy
3610,John Carver
3611,Larry Mcmurtry
3612,Leslie Carroll
3613,Michaels
3614,Chogyam Trungpa
3615,Albert Camus
3616,Christopher Hitchens
3617,Amy Bloom
3618,James Rollins
3619,Lois Mcmaster Bujold
3620,Al Franken
3621,Lois Mcmaster Bujold
3622,Joe Sacco
3623,David Halberstam
3624,Jill Barnett
3625,Yevgeny Zamyatin
3626,Melvin Jules Bukiet
3627,Evan Hunter
3628,James Lee Burke
3629,Christine Feehan
3630,Christine Feehan
3631,Graham Swift
3632,John Butman
3633,Michael Dibdin
3634,Roald Dahl
3635,Roald Dahl
3636,J. K. Rowling
3637,Adele Parks
3638,Anchee Min
3639,Jon Winokur
3640,Linda Lovelace
3641,Thomas Hardy
3642,Betty Macdonald
3643,Sidney Sheldon
3644,Roald Dahl
3645,Nicholas Pileggi
3646,Maya Angelou
3647,Roald Dahl
3648,Agatha Christie
3649,Adolf Hitler
3650,Zilpha Keatley Snyder
3651,D.H. Lawrence
3652,Roald Dahl
3653,John Vernon Lord
3654,Eric Van Lustbader
3655,L.M. Montgomery
3656,Charles Osborne
3657,Patricia Schultz
3658,L. Christian Balling
3659,Carole Mortimer
3660,Og Mandino
3661,Isabel Allende
3662,Norman Maclean
3663,Amin Maalouf
3664,Barry Hughart
3665,Erik Larson
3666,Woody Allen
3667,Paul-Loup Sulitzer
3668,Zane Grey
3669,Stephen Hunter
3670,John Dos Passos
3671,Richard Russo
3672,Fay Weldon
3673,Alan Lightman
3674,Emile Ajar
3675,Giuseppe Tomasi Di Lampedusa
3676,Kurt Vonnegut
3677,J. J. Murray
3678,Nancy Thayer
3679,Linda Howard
3680,Tess Gerritsen
3681,Shannon Mckenna
3682,Jude Deveraux
3683,Rochelle Alers
3684,Tracie Howard
3685,Penelope Williamson
3686,Jenna Mills
3687,Patricia Kay
3688,S. W. Hawking
3689,Dan Mahoney
3690,Khaled Hosseini
3691,Ben Elton
3692,Daniel Mason
3693,Ernest Hemingway
3694,Sara Donati
3695,Kenneth Abel
3696,Jerry Spinelli
3697,Hannah Howell
3698,Yasunari Kawabata
3699,Graham Swift
3700,W.P. Kinsella
3701,Katherine Ramsland
3702,Witold Gombrowicz
3703,Theodore Dreiser
3704,Jayne Ann Krentz
3705,Julie Andrews Edwards
3706,Tom Wolfe
3707,Richard Aellen
3708,Barbara Riefe
3709,Michael Korda
3710,Lynne Reid Banks
3711,Harry Harrison
3712,Gordon R. Dickson
3713,Piers Anthony
3714,Piers Anthony
3715,Patrick Lynch
3716,Phyllis A. Whitney
3717,Michael Moorcock
3718,Clive Cussler
3719,Piers Anthony
3720,John Gideon
3721,Christine Feehan
3722,Christine Feehan
3723,Christine Feehan
3724,Derrick Jensen
3725,Henry Rollins
3726,Karl Marx
3727,Abbie Hoffman
3728,Carol Wallace
3729,John Mcphee
3730,J R R Tolkien
3731,Jane Austen
3732,Rudyard Kipling
3733,Julia Quinn
3734,Clive Cussler
3735,Robert Crais
3736,Patti Davis
3737,James Michael Pratt
3738,Michael Shaara
3739,Richard Matheson
3740,Emilie Richards
3741,Jill Marie Landis
3742,Ann Rule
3743,Haven Kimmel
3744,Rohinton Mistry
3745,Colin Dexter
3746,Sharon Kay Penman
3747,John Bunyan
3748,Andrei Makine
3749,Mary Mccarthy
3750,Stewart O'Nan
3751,Pam Houston
3752,Sterling North
3753,William Styron
3754,Bruce Chatwin
3755,Larry Mcmurtry
3756,Howard Fast
3757,Tom Drury
3758,Kit Pearson
3759,Joyce Cary
3760,Ivan Doig
3761,Maureen Wartski
3762,Anne Tyler
3763,Tina St. John
3764,Madeline Hunter
3765,Christine Feehan
3766,Madeline Hunter
3767,Louis L'Amour
3768,Louis L'Amour
3769,Linda Barnes
3770,Lawrence Block
3771,Barry Reed
3772,Richard North Patterson
3773,Owl Goingback
3774,Anne Carson
3775,Anne Mccaffrey
3776,Vincent Price
3777,E. E. Cummings
3778,Kate Thompson
3779,James Hilton
3780,Gary Zukav
3781,Carl Sagan
3782,Carl Sagan
3783,Richard Dawkins
3784,Jeffrey M. Shaara
3785,Lee Strobel
3786,Jeff Noon
3787,George Orwell
3788,Irvine Welsh
3789,Johnston Mcculley
3790,Robert Westall
3791,Dick Francis
3792,Peter Jenkins
3793,Elfriede Jelinek
3794,Lois Mcmaster Bujold
3795,Gore Vidal
3796,Theodore Dreiser
3797,Sutton Miller
3798,Norman K. Wessells
3799,Jonathan  Swift
3800,Danny Sugerman
3801,Kenneth Blanchard
3802,John C. Maxwell
3803,Nancy J. Hopper
3804,John Fitzgerald
3805,Gordon Korman
3806,John R. Maxim
3807,Robert Ludlum
3808,Ann Patchett
3809,Deborah Smith
3810,Simon Singh
3811,Yamamoto Tsunetomo
3812,James G. Frazer
3813,V.S. Naipaul
3814,John Irving
3815,Lisa Kleypas
3816,Margaret Weis
3817,Don Delillo
3818,Dorothy L. Sayers
3819,Hubert Selby Jr.
3820,Thomas Sullivan
3821,Brandon Massey
3822,Jessica Hagedorn
3823,Donna Anders
3824,Alice Hoffman
3825,Patricia Mccormick
3826,Arthur G. Slade
3827,Jack Kerouac
3828,Abigail Padgett
3829,Rudyard Kipling
3830,Larry Baker
3831,Luke Rhinehart
3832,Marion Dane Bauer
3833,Chris Crutcher
3834,Tom Brown
3835,Jean Webster
3836,Andrew Klavan
3837,William Shakespeare
3838,Harrison Gradwell Slater
3839,James Herbert
3840,Danielle Girard
3841,Bohumil Hrabal
3842,Bill Bryson
3843,William Gaddis
3844,Jasmine Cresswell
3845,Penn Williamson
3846,Philip Roth
3847,Ildiko Von Kurthy
3848,Peter Matthiessen
3849,Jonnie Jacobs
3850,Anna Gavalda
3851,Paul Auster
3852,Barbara Nickolae
3853,Ian Rankin
3854,Jose Saramago
3855,Steven Levenkron
3856,Richard George Adams
3857,Jean M. Auel
3858,Patricia Highsmith
3859,E. L. Konigsburg
3860,Lauren Slater
3861,Junichiro Tanizaki
3862,Morgan Llywelyn
3863,J.D. Landis
3864,Lee Child
3865,Colin Thubron
3866,Steven Levenkron
3867,Kay Hooper
3868,Nicholas A. Basbanes
3869,E. B. White
3870,Kazuo Ishiguro
3871,David James Duncan
3872,Kathryn Harrison
3873,Sue Harrison
3874,Michael Connelly
3875,David Baldacci
3876,Antony Beevor
3877,James L. Burke
3878,Kingsley Amis
3879,Barbara Samuel
3880,Carlton Stowers
3881,Elmore Leonard
3882,Terri Blackstock
3883,Benjamin Lebert
3884,Terry Pratchett
3885,Pat Conroy
3886,Kurt Vonnegut
3887,Patrick F. Mcmanus
3888,Patrick F. Mcmanus
3889,John Mcphee
3890,Dr. Seuss
3891,William Gill
3892,William Hjortsberg
3893,"Beatrix &Amp; Atkinson, Allen Potter"
3894,L. Ron Hubbard
3895,Ken Wilber
3896,Dr. Seuss
3897,Robert Heinlein
3898,Lucia St Clair Robson
3899,Wil Mccarthy
3900,Flynn Connolly
3901,Walter Jon Williams
3902,Bill Napier
3903,"Kurt, Jr. Vonnegut"
3904,Nick Mcdonell
3905,David Sedaris
3906,Alisa Valdes-Rodriguez
3907,Tom Perrotta
3908,Robertson Davies
3909,Andy Riley
3910,Terry Pratchett
3911,Tom Robbins
3912,Forrest Carter
3913,Alexandre Dumas
3914,Joseph J. Ellis
3915,Mario Livio
3916,Michael Biehl
3917,Robert Anton Wilson
3918,Hudson Rivers
3919,Mary Kay Andrews
3920,Cecily Von Ziegesar
3921,Fyodor Dostoevsky
3922,Dorothy Parker
3923,Sarah Vowell
3924,Dean Ing
3925,A. C. Weisbecker
3926,Alejo Carpentier
3927,Gary Shteyngart
3928,Anthony Horowitz
3929,Marilyn Monroe
3930,Catherine Todd
3931,John Case
3932,Roz Denny Fox
3933,George Eliot
3934,David C. Korten
3935,Farley Mowat
3936,Nadine Gordimer
3937,Bruce Chatwin
3938,Elizabeth Pantley
3939,Roald Dahl
3940,Thich Nhat Hahn
3941,Cassandra King
3942,Paul Auster
3943,Dave Benbow
3944,T. Coraghessan Boyle
3945,Mordecai Richler
3946,Thomas H. Cook
3947,David Gemmell
3948,Pierre-Ambroise-Franã?Â§Ois Choderlos De Laclos
3949,Robert Harris
3950,Louis L'Amour
3951,Mary Roberts Rinehart
3952,Deirdre Purcell
3953,Susie Bright
3954,Irvine Welsh
3955,Kurt Vonnegut
3956,Randy Alcorn
3957,Beverly Cleary
3958,Ruth Doan Macdougall
3959,Samuel Delany
3960,Augusto Monterroso
3961,Clive Cussler
3962,Octavia E. Butler
3963,William M. Valtos
3964,S.M. Stirling
3965,Wallace Stegner
3966,Jim Harrison
3967,Jeff Long
3968,Gregg Andrew Hurwitz
3969,Amelia Atwater-Rhodes
3970,Amelia Atwater-Rhodes
3971,Peter L. Berger
3972,Sharon Kay Penman
3973,Philip D. Eastman
3974,Gabriel Garcia Marquez
3975,W. G. Sebald
3976,Helene Hanff
3977,Ross King
3978,Joseph O'Connor
3979,James Morrow
3980,Emma Bull
3981,Kurt Vonnegut
3982,Friedrich Duerrenmatt
3983,M. M. Kaye
3984,P. D. James
3985,Clive Barker
3986,Daniel Silva
3987,Dick Francis
3988,Andrew Lang
3989,Lee Child
3990,Lee Child
3991,Ken Goddard
3992,Josh Webster
3993,Roger Zelazny
3994,Carol Brennan
3995,Audrey Wood
3996,Patricia A. Mckillip
3997,Raymond Queneau
3998,Phillip M. Margolin
3999,T. Jefferson Parker
4000,Jay R. Bonansinga
4001,Bernard Malamud
4002,Elizabeth George Speare
4003,Ann Coleridge
4004,William Trevor
4005,Norman Rush
4006,Laurence
4007,Jostein Gaarder
4008,Saul Bellow
4009,Margaret Cheney
4010,Stuart M. Kaminsky
4011,Linda Howard
4012,Lois Lowry
4013,Parnell Hall
4014,Iris Johansen
4015,John Fowles
4016,Harry Kemelman
4017,James Bradley
4018,Michelle Mcmaster
4019,J. F. Freedman
4020,P. D. James
4021,Eoin Colfer
4022,Bill Clinton
4023,Laurence Bergreen
4024,Thomas Paine
4025,Michael Light
4026,Clive Barker
4027,Linda Sue Park
4028,Linda Howard
4029,Allan Topol
4030,Bruce Catton
4031,Joe Orton
4032,Liza Bennett
4033,Dee Brown
4034,Terry Ryan
4035,Richard Russo
4036,Gish Jen
4037,Elizabeth Hay
4038,Padma Sambhava
4039,Ann M. Martin
4040,James Baldwin
4041,Candice F. Ransom
4042,Virginia Hamilton
4043,Pearl S. Buck
4044,James Salter
4045,Mary Lavin
4046,Katherine Paterson
4047,Iain Banks
4048,Anatoli Rybakov
4049,Mouse Works
4050,Micaela Gilchrist
4051,Iain M. Banks
4052,Leonard Peltier
4053,David Benioff
4054,Maurice Sendak
4055,Yan Mo
4056,Edgar Allen Poe
4057,Frank Conroy
4058,Meindert Dejong
4059,Walter Dean Myers
4060,Caroline Leavitt
4061,Mia Farrow
4062,William Steig
4063,Lorraine Hansberry
4064,Barbara Vine
4065,James Baldwin
4066,James Ellroy
4067,Sidney Sheldon
4068,Chinua Achebe
4069,J. Nozipo Maraire
4070,Elizabeth Gage
4071,Donald Goines
4072,R. W. Burchfield
4073,Diane Mckinney-Whetstone
4074,Tananarive Due
4075,Sister Souljah
4076,Bernice L. Mcfadden
4077,Frances Sherwood
4078,James Eke
4079,"Jr, Bill Martin"
4080,Peter Hessler
4081,Rick Moody
4082,John Saul
4083,Sharon Creech
4084,Sally Morgan
4085,Walt Disney
4086,Noah Gordon
4087,Daniel Quinn
4088,Kristen Buckley
4089,Fern Michaels
4090,Poppy Z. Brite
4091,Roger Zelazny
4092,Neil Gaiman
4093,Larry Brooks
4094,Chinua Achebe
4095,Andrea Dworkin
4096,Diane Duane
4097,Eva Ibbotson
4098,Marilyn Manson
4099,Madeleine Brent
4100,Earl Hamner
4101,Elizabeth Barrett Browning
4102,Kathleen E. Woodiwiss
4103,Henry David Thoreau
4104,Chinua Achebe
4105,John F. Kennedy
4106,Tim Krabbe
4107,Alistair Maclean
4108,Anthony Summers
4109,Mark Twain
4110,Flora Thompson
4111,Dylan Thomas
4112,Marge Piercy
4113,Tom Petsinis
4114,Alistair Maclean
4115,Alistair Maclean
4116,Andy Mcnab
4117,J. G. Ballard
4118,Evelyn Waugh
4119,Edgar Allan Poe
4120,David J. Pelzer
4121,Miss Read
4122,Terence Stamp
4123,Gunter Grass
4124,Francoise Sagan
4125,Nick Cave
4126,Olivia Goldsmith
4127,Christopher Isherwood
4128,Wei Hui
4129,Barbara Vine
4130,John O'Brien
4131,David Lodge
4132,Ngaio Marsh
4133,Evelyn Waugh
4134,Henry James
4135,Harry Kemelman
4136,Hilary Mantel
4137,T. S. Eliot
4138,Donna Leon
4139,Franz Kafka
4140,Voltaire
4141,Anita Shreve
4142,Iris Murdoch
4143,Tom Sharpe
4144,Charlotte Bronte
4145,Thomas Hardy
4146,Christopher Hampton
4147,John Fowles
4148,Joseph Conrad
4149,Franz Kafka
4150,Nancy Mitford
4151,Gabriel Garcia Marquez
4152,Antoine De Saint-Exupery
4153,Emily Hanlon
4154,G. K. Chesterton
4155,Isaac Bashevis Singer
4156,John Le Carre
4157,Ian Fleming
4158,Raymond Chandler
4159,Barbara Vine
4160,Thomas B. Allen
4161,Desmond Bagley
4162,Agatha Christie
4163,Dick Francis
4164,Paul Auster
4165,Gay Courter
4166,Susan Howatch
4167,Roger Connors
4168,Elizabeth Bowen
4169,Rika Lesser
4170,L. Frank Baum
4171,Winifred Watson
4172,Tanith Lee
4173,Tobias Hill
4174,Robert Silverberg
4175,Richard E. Friedman
4176,Harry Harrison
4177,Sir Walter Scott
4178,Algernon Blackwood
4179,Kenneth Jernigan
4180,Sylvia Plath
4181,Dr. Seuss
4182,James Ellroy
4183,Arlie Hochschild
4184,Brad Meltzer
4185,E. L. Doctorow
4186,Barbara Kingsolver
4187,Janet Frame
4188,Franz Kafka
4189,Yoko Kawashawa Watkins
4190,Ron Hansen
4191,Willa Cather
4192,Eric Lustbader
4193,Marguerite Duras
4194,Jack Higgins
4195,William Kennedy
4196,Bryon Preiss
4197,Margot Abbott
4198,J. Krishnamurti
4199,Vince Flynn
4200,Amanda Scott
4201,Charles Bukowski
4202,Allen Kurzweil
4203,John Le Carre
4204,Norman Cantor
4205,Mikhail Bulgakov
4206,Alexis De Tocqueville
4207,Alfredo Vea
4208,Homer
4209,Allison Burnett
4210,Judy Blume
4211,Don Freeman
4212,Nora Roberts
4213,Susan Hill
4214,Ed Mcbain
4215,Robert Graysmith
4216,Sharon M. Draper
4217,Barbara Raskin
4218,D. E. Athkins
4219,Ed Mcbain
4220,Dante Alighieri
4221,Tony Hillerman
4222,Robert Greene
4223,Milton Friedman
4224,Lauren Belfer
4225,Terry Pratchett
4226,Roddy Doyle
4227,Nicholson Baker
4228,Primo Levi
4229,Elmore Leonard
4230,Zenna Henderson
4231,Kyle Mills
4232,Paul Theroux
4233,Paul Beatty
4234,Alastair Reynolds
4235,Tom Wolfe
4236,Michael Teitelbaum
4237,Jim  Bouton
4238,Raymond Feist
4239,Jack Miles
4240,Sebastian Junger
4241,Marie Giordano
4242,Patrick Dennis
4243,Walt Whitman
4244,Henry James
4245,Carolyn Haines
4246,P.G. Wodehouse
4247,Walter Kirn
4248,Mark Twain
4249,Euripides
4250,G.M. Ford
4251,Clive Cussler
4252,Albert Camus
4253,Jim Harrison
4254,John Wyndham
4255,George Bernard Shaw
4256,Isaac Asimov
4257,William Horwood
4258,David Lodge
4259,Larry Niven
4260,Philip Pullman
4261,Dennis L. Mckiernan
4262,Philip Pullman
4263,William Burroughs
4264,Kobo Abe
4265,H. W. Brands
4266,Patrick O'Brian
4267,Patrick O'Brian
4268,Terry Brooks
4269,Larry Niven
4270,Doug Stanton
4271,Jim Lovell
4272,The Quecreek Miners
4273,Matt Ruff
4274,Roland Barthes
4275,Marcia Willett
4276,Erica James
4277,Elizabeth Forrest
4278,Richard Marcinko
4279,Robert Frost
4280,Elmer Kelton
4281,Cory Doctorow
4282,Charles Chaplin
4283,Nicholas Wolterstorff
4284,Seuss
4285,Thomas Frank
4286,Julia Quinn
4287,C. G. Jung
4288,Claire Cross
4289,W. P. Kinsella
4290,Nancy Mckenzie
4291,Isak Dinesen
4292,Alastair Reynolds
4293,Fabio
4294,Nicole Jordan
4295,Joel C. Rosenberg
4296,Katharine Kerr
4297,John Martel
4298,Tamara Thorne
4299,Alexandra Lang-Carlin
4300,Stephen King
4301,Barbara Park
4302,Neil Peart
4303,John Muir
4304,Bill Bright
4305,Madeleine L'Engle
4306,William Faulkner
4307,Mary Rosenblum
4308,Craig Clevenger
4309,Noel Hynd
4310,D. M. Thomas
4311,Arthur Koestler
4312,Sun Tzu
4313,Mccaffrey
4314,Douglas R. Hofstadter
4315,Philip Jose Farmer
4316,C. S. Lewis
4317,J. D. Robb
4318,Albert Pecker
4319,Mackinlay Kantor
4320,Emily Brightwell
4321,Emily Brightwell
4322,William Heffernan
4323,Donald E. Westlake
4324,George P. Pelecanos
4325,Gary Kinder
4326,Kathleen E. Woodiwiss
4327,Mark Twain
4328,Jules Vallã?Â¨S
4329,Reynolds Price
4330,Laura Ingalls Wilder
4331,Henry James
4332,Lois Battle
4333,Margaret Pemberton
4334,Barbara Shapiro
4335,Wanda Owen
4336,Alexis Harrington
4337,Napoleon Hill
4338,Pamela Britton
4339,Suzanne Robinson
4340,Christopher Priest
4341,Pamela Morsi
4342,Marcia Muller
4343,Alexander Kent
4344,Alexander Kent
4345,Vicki Hinze
4346,Joan Smith
4347,Elizabeth Lowell
4348,Catherine Anderson
4349,S Cameron
4350,Lori Herter
4351,Katharine Kincaid
4352,Karen Harbaugh
4353,Deirdre Martin
4354,Diane Chamberlain
4355,Susan Carroll
4356,Tina Wainscott
4357,Cassie Edwards
4358,Katheleen Gilles Seidel
4359,Bertrice Small
4360,Elizabeth Chadwick
4361,Susan Donovan
4362,Robin Wells
4363,Lori Foster
4364,Sigmund Brouwer
4365,Clive Cussler
4366,Clive Cussler
4367,Dinah Mccall
4368,Barbara Cartland
4369,Beverly Barton
4370,Geoff Ryman
4371,Julie Garwood
4372,Joan D. Vinge
4373,Patricia Potter
4374,James Killus
4375,Ford Madox Ford
4376,Grant Sutherland
4377,Jon Land
4378,Frederick Downs
4379,Robert Ludlum
4380,Alan Dean Foster
4381,Max Allan Collins
4382,David Callahan
4383,Steven Callahan
4384,Julia Quinn
4385,Anne Fadiman
4386,Allan W. Eckert
4387,Linda Howard
4388,Adam Hochschild
4389,William Peter Blatty
4390,Judith Kerr
4391,Tadeusz Browski
4392,Richard Rashke
4393,Judith Mcnaught
4394,Betty Birney
4395,Jerry Camarillo Dunn
4396,Kevin J. Anderson
4397,H. G. Bissinger
4398,Farley Mowat
4399,John Saul
4400,Laurie Garrett
4401,Mary Roach
4402,S. W. Hawking
4403,Tamora Pierce
4404,Edith Hamilton
4405,Susan Oudot
4406,Nelson Demille
4407,John Farris
4408,James Heneghan
4409,Deepak Chopra
4410,Brion Gysin
4411,William Golding
4412,Irene Hunt
4413,William Olaf Stapledon
4414,Terri Crisp
4415,P.J. O'Rourke
4416,Paule Marshall
4417,Connie Brockway
4418,Emma Jensen
4419,Kelsey Roberts
4420,Barbara Delinsky
4421,Janet Dailey
4422,Joan Wolf
4423,Italo Calvino
4424,Hugh Laurie
4425,Barry Unsworth
4426,Robin Skynner
4427,Thomas A Kempis
4428,Lois Mcmaster Bujold
4429,Elizabeth Marshall Thomas
4430,Mary Norton
4431,Enid Blyton
4432,Cornell Woolrich
4433,Victoria Holt
4434,Karen Robards
4435,Madeline Hunter
4436,Judith Mcnaught
4437,Paul Auster
4438,Max Lucado
4439,William Safire
4440,Tracy Barrett
4441,Garth Nix
4442,Patrick A. Davis
4443,Rosemary Sutcliff
4444,Peter Straub
4445,Makeda Silvera
4446,Marcus Clarke
4447,Diana Wynne Jones
4448,Tove Jansson
4449,Guy Gavriel Kay
4450,Tim Powers
4451,Robin Mckinley
4452,Georgette Heyer
4453,Peter Beagle
4454,Patricia A. Mckillip
4455,Agnes Desarthe
4456,Edward Packard
4457,Laura J. Mixon
